,date,equipment,city,ca,weekday,is_weekend,bool_school_holiday_A,bool_school_holiday_B,bool_school_holiday_C,is_bankholiday,distance_between_closest_bank_holiday,ca_last_year_same_weekday
273,2017-10-01,ordinateur,Paris,9939.637885442153,Sunday,True,False,False,False,False,31,
274,2017-10-02,ordinateur,Paris,7040.629087915289,Monday,False,False,False,False,False,30,
275,2017-10-03,ordinateur,Paris,9739.811626286839,Tuesday,False,False,False,False,False,29,
276,2017-10-04,ordinateur,Paris,6947.475693297086,Wednesday,False,False,False,False,False,28,
277,2017-10-05,ordinateur,Paris,6676.677573449693,Thursday,False,False,False,False,False,27,
278,2017-10-06,ordinateur,Paris,7215.955239239433,Friday,False,False,False,False,False,26,
279,2017-10-07,ordinateur,Paris,7872.137269424294,Saturday,True,False,False,False,False,25,
280,2017-10-08,ordinateur,Paris,8918.073428524309,Sunday,True,False,False,False,False,24,9939.637885442153
281,2017-10-09,ordinateur,Paris,8161.606530154563,Monday,False,False,False,False,False,23,7040.629087915289
282,2017-10-10,ordinateur,Paris,7167.620332306415,Tuesday,False,False,False,False,False,22,9739.811626286839
283,2017-10-11,ordinateur,Paris,7759.960460311277,Wednesday,False,False,False,False,False,21,6947.475693297086
284,2017-10-12,ordinateur,Paris,11821.446217027631,Thursday,False,False,False,False,False,20,6676.677573449693
285,2017-10-13,ordinateur,Paris,9842.223409366572,Friday,False,False,False,False,False,19,7215.955239239433
286,2017-10-14,ordinateur,Paris,5957.752303795835,Saturday,True,False,False,False,False,18,7872.137269424294
287,2017-10-15,ordinateur,Paris,6028.975473205673,Sunday,True,False,False,False,False,17,8918.073428524309
288,2017-10-16,ordinateur,Paris,12054.361685095502,Monday,False,False,False,False,False,16,8161.606530154563
289,2017-10-17,ordinateur,Paris,9795.36271571659,Tuesday,False,False,False,False,False,15,7167.620332306415
290,2017-10-18,ordinateur,Paris,9825.232044259872,Wednesday,False,False,False,False,False,14,7759.960460311277
291,2017-10-19,ordinateur,Paris,5827.608160894471,Thursday,False,False,False,False,False,13,11821.446217027631
292,2017-10-20,ordinateur,Paris,13794.071158815404,Friday,False,False,False,False,False,12,9842.223409366572
293,2017-10-21,ordinateur,Paris,9781.628532745686,Saturday,True,True,True,True,False,11,5957.752303795835
294,2017-10-22,ordinateur,Paris,6703.642086477265,Sunday,True,True,True,True,False,10,6028.975473205673
295,2017-10-23,ordinateur,Paris,15112.54920605593,Monday,False,True,True,True,False,9,12054.361685095502
296,2017-10-24,ordinateur,Paris,9284.886288684766,Tuesday,False,True,True,True,False,8,9795.36271571659
297,2017-10-25,ordinateur,Paris,15270.837819927568,Wednesday,False,True,True,True,False,7,9825.232044259872
298,2017-10-26,ordinateur,Paris,4949.127128665223,Thursday,False,True,True,True,False,6,5827.608160894471
299,2017-10-27,ordinateur,Paris,6518.548419351403,Friday,False,True,True,True,False,5,13794.071158815404
300,2017-10-28,ordinateur,Paris,9435.081923351792,Saturday,True,True,True,True,False,4,9781.628532745686
301,2017-10-29,ordinateur,Paris,11425.52146339767,Sunday,True,True,True,True,False,3,6703.642086477265
302,2017-10-30,ordinateur,Paris,5688.907886764992,Monday,False,True,True,True,False,2,15112.54920605593
303,2017-10-31,ordinateur,Paris,6854.442852320989,Tuesday,False,True,True,True,False,1,9284.886288684766
304,2017-11-01,ordinateur,Paris,6144.361389251092,Wednesday,False,True,True,True,True,0,
305,2017-11-02,ordinateur,Paris,7835.4613152515785,Thursday,False,True,True,True,False,9,
306,2017-11-03,ordinateur,Paris,6782.276042681996,Friday,False,True,True,True,False,8,
307,2017-11-04,ordinateur,Paris,6822.970395152924,Saturday,True,True,True,True,False,7,
308,2017-11-05,ordinateur,Paris,14917.089763681604,Sunday,True,True,True,True,False,6,
309,2017-11-06,ordinateur,Paris,8353.226465344156,Monday,False,False,False,False,False,5,
310,2017-11-07,ordinateur,Paris,9186.147104308868,Tuesday,False,False,False,False,False,4,
311,2017-11-08,ordinateur,Paris,8315.443658398917,Wednesday,False,False,False,False,False,3,6144.361389251092
312,2017-11-09,ordinateur,Paris,9787.998215326197,Thursday,False,False,False,False,False,2,7835.4613152515785
313,2017-11-10,ordinateur,Paris,7955.538258342532,Friday,False,False,False,False,False,1,6782.276042681996
314,2017-11-11,ordinateur,Paris,11330.502806740471,Saturday,True,False,False,False,True,0,6822.970395152924
315,2017-11-12,ordinateur,Paris,9534.76205442851,Sunday,True,False,False,False,False,43,14917.089763681604
316,2017-11-13,ordinateur,Paris,13636.831900452844,Monday,False,False,False,False,False,42,8353.226465344156
317,2017-11-14,ordinateur,Paris,8385.07895207468,Tuesday,False,False,False,False,False,41,9186.147104308868
318,2017-11-15,ordinateur,Paris,9703.232851182622,Wednesday,False,False,False,False,False,40,8315.443658398917
319,2017-11-16,ordinateur,Paris,6052.789144074436,Thursday,False,False,False,False,False,39,9787.998215326197
320,2017-11-17,ordinateur,Paris,6758.462288060114,Friday,False,False,False,False,False,38,7955.538258342532
321,2017-11-18,ordinateur,Paris,5377.125268905922,Saturday,True,False,False,False,False,37,11330.502806740471
322,2017-11-19,ordinateur,Paris,8124.129690252486,Sunday,True,False,False,False,False,36,9534.76205442851
323,2017-11-20,ordinateur,Paris,11237.058426816284,Monday,False,False,False,False,False,35,13636.831900452844
324,2017-11-21,ordinateur,Paris,7749.546846525084,Tuesday,False,False,False,False,False,34,8385.07895207468
325,2017-11-22,ordinateur,Paris,6972.807101487538,Wednesday,False,False,False,False,False,33,9703.232851182622
326,2017-11-23,ordinateur,Paris,7224.002332913559,Thursday,False,False,False,False,False,32,6052.789144074436
327,2017-11-24,ordinateur,Paris,6022.560912713484,Friday,False,False,False,False,False,31,6758.462288060114
328,2017-11-25,ordinateur,Paris,14021.99075376037,Saturday,True,False,False,False,False,30,5377.125268905922
329,2017-11-26,ordinateur,Paris,9743.5381258948,Sunday,True,False,False,False,False,29,8124.129690252486
330,2017-11-27,ordinateur,Paris,8235.761294103446,Monday,False,False,False,False,False,28,11237.058426816284
331,2017-11-28,ordinateur,Paris,12018.70398000372,Tuesday,False,False,False,False,False,27,7749.546846525084
332,2017-11-29,ordinateur,Paris,7385.802103000027,Wednesday,False,False,False,False,False,26,6972.807101487538
333,2017-11-30,ordinateur,Paris,5572.016535189959,Thursday,False,False,False,False,False,25,7224.002332913559
334,2017-12-01,ordinateur,Paris,10329.648862669996,Friday,False,False,False,False,False,24,
335,2017-12-02,ordinateur,Paris,9114.302555006629,Saturday,True,False,False,False,False,23,
336,2017-12-03,ordinateur,Paris,9663.872248731152,Sunday,True,False,False,False,False,22,
337,2017-12-04,ordinateur,Paris,4484.379409585045,Monday,False,False,False,False,False,21,
338,2017-12-05,ordinateur,Paris,8106.595654890854,Tuesday,False,False,False,False,False,20,
339,2017-12-06,ordinateur,Paris,8615.60863377292,Wednesday,False,False,False,False,False,19,
340,2017-12-07,ordinateur,Paris,12538.580648195031,Thursday,False,False,False,False,False,18,
341,2017-12-08,ordinateur,Paris,8827.763985648678,Friday,False,False,False,False,False,17,10329.648862669996
342,2017-12-09,ordinateur,Paris,6726.709610765655,Saturday,True,False,False,False,False,16,9114.302555006629
343,2017-12-10,ordinateur,Paris,8532.767007327697,Sunday,True,False,False,False,False,15,9663.872248731152
344,2017-12-11,ordinateur,Paris,9495.143278266845,Monday,False,False,False,False,False,14,4484.379409585045
345,2017-12-12,ordinateur,Paris,9976.012826520138,Tuesday,False,False,False,False,False,13,8106.595654890854
346,2017-12-13,ordinateur,Paris,7653.329979714867,Wednesday,False,False,False,False,False,12,8615.60863377292
347,2017-12-14,ordinateur,Paris,8816.285325032251,Thursday,False,False,False,False,False,11,12538.580648195031
348,2017-12-15,ordinateur,Paris,7637.388706517613,Friday,False,False,False,False,False,10,8827.763985648678
349,2017-12-16,ordinateur,Paris,13341.229987614384,Saturday,True,False,False,False,False,9,6726.709610765655
350,2017-12-17,ordinateur,Paris,10907.934457985206,Sunday,True,False,False,False,False,8,8532.767007327697
351,2017-12-18,ordinateur,Paris,8084.328125777932,Monday,False,False,False,False,False,7,9495.143278266845
352,2017-12-19,ordinateur,Paris,12111.050022858566,Tuesday,False,False,False,False,False,6,9976.012826520138
353,2017-12-20,ordinateur,Paris,7747.089910493879,Wednesday,False,False,False,False,False,5,7653.329979714867
354,2017-12-21,ordinateur,Paris,10238.349144193486,Thursday,False,False,False,False,False,4,8816.285325032251
355,2017-12-22,ordinateur,Paris,4588.674317345904,Friday,False,False,False,False,False,3,7637.388706517613
356,2017-12-23,ordinateur,Paris,10042.974878016606,Saturday,True,True,True,True,False,2,13341.229987614384
357,2017-12-24,ordinateur,Paris,10553.681977110029,Sunday,True,True,True,True,False,1,10907.934457985206
358,2017-12-25,ordinateur,Paris,10657.320361082244,Monday,False,True,True,True,True,0,8084.328125777932
359,2017-12-26,ordinateur,Paris,10031.797591303804,Tuesday,False,True,True,True,False,6,12111.050022858566
360,2017-12-27,ordinateur,Paris,10615.81587436316,Wednesday,False,True,True,True,False,5,7747.089910493879
361,2017-12-28,ordinateur,Paris,8980.816478448525,Thursday,False,True,True,True,False,4,10238.349144193486
362,2017-12-29,ordinateur,Paris,11319.428186639883,Friday,False,True,True,True,False,3,4588.674317345904
363,2017-12-30,ordinateur,Paris,11625.862040956987,Saturday,True,True,True,True,False,2,10042.974878016606
364,2017-12-31,ordinateur,Paris,7062.856799424253,Sunday,True,True,True,True,False,1,10553.681977110029
365,2018-01-01,ordinateur,Paris,14859.516532386553,Monday,False,True,True,True,True,0,9845.974835377649
366,2018-01-02,ordinateur,Paris,6745.683054834159,Tuesday,False,True,True,True,False,90,9925.273979156707
367,2018-01-03,ordinateur,Paris,7763.0335644591505,Wednesday,False,True,True,True,False,89,11716.885574972319
368,2018-01-04,ordinateur,Paris,9430.50731621004,Thursday,False,True,True,True,False,88,7450.236517370735
369,2018-01-05,ordinateur,Paris,7141.8151854392545,Friday,False,True,True,True,False,87,6412.728749099806
370,2018-01-06,ordinateur,Paris,10716.255092714377,Saturday,True,True,True,True,False,86,9438.94994335881
371,2018-01-07,ordinateur,Paris,5902.935742417712,Sunday,True,True,True,True,False,85,11384.495569112496
372,2018-01-08,ordinateur,Paris,14348.320845172922,Monday,False,False,False,False,False,84,14859.516532386553
373,2018-01-09,ordinateur,Paris,5745.010850818295,Tuesday,False,False,False,False,False,83,6745.683054834159
374,2018-01-10,ordinateur,Paris,11248.716593008025,Wednesday,False,False,False,False,False,82,7763.0335644591505
375,2018-01-11,ordinateur,Paris,7053.781232067309,Thursday,False,False,False,False,False,81,9430.50731621004
376,2018-01-12,ordinateur,Paris,7660.849962807702,Friday,False,False,False,False,False,80,7141.8151854392545
377,2018-01-13,ordinateur,Paris,7660.507805641805,Saturday,True,False,False,False,False,79,10716.255092714377
378,2018-01-14,ordinateur,Paris,8130.493898679927,Sunday,True,False,False,False,False,78,5902.935742417712
379,2018-01-15,ordinateur,Paris,9176.65723636247,Monday,False,False,False,False,False,77,14348.320845172922
380,2018-01-16,ordinateur,Paris,5498.668443654237,Tuesday,False,False,False,False,False,76,5745.010850818295
381,2018-01-17,ordinateur,Paris,7850.528422873686,Wednesday,False,False,False,False,False,75,11248.716593008025
382,2018-01-18,ordinateur,Paris,12332.667789441346,Thursday,False,False,False,False,False,74,7053.781232067309
383,2018-01-19,ordinateur,Paris,11230.044337208394,Friday,False,False,False,False,False,73,7660.849962807702
384,2018-01-20,ordinateur,Paris,4896.73180410022,Saturday,True,False,False,False,False,72,7660.507805641805
385,2018-01-21,ordinateur,Paris,9700.312945693211,Sunday,True,False,False,False,False,71,8130.493898679927
386,2018-01-22,ordinateur,Paris,10017.39098438208,Monday,False,False,False,False,False,70,9176.65723636247
387,2018-01-23,ordinateur,Paris,7068.409238702725,Tuesday,False,False,False,False,False,69,5498.668443654237
388,2018-01-24,ordinateur,Paris,10081.420053439391,Wednesday,False,False,False,False,False,68,7850.528422873686
389,2018-01-25,ordinateur,Paris,9980.798722197807,Thursday,False,False,False,False,False,67,12332.667789441346
390,2018-01-26,ordinateur,Paris,5788.459179804141,Friday,False,False,False,False,False,66,11230.044337208394
391,2018-01-27,ordinateur,Paris,4696.063307953233,Saturday,True,False,False,False,False,65,4896.73180410022
392,2018-01-28,ordinateur,Paris,9570.192328402134,Sunday,True,False,False,False,False,64,9700.312945693211
393,2018-01-29,ordinateur,Paris,12136.032609190102,Monday,False,False,False,False,False,63,10017.39098438208
394,2018-01-30,ordinateur,Paris,8344.661179470779,Tuesday,False,False,False,False,False,62,7068.409238702725
395,2018-01-31,ordinateur,Paris,9107.51414209677,Wednesday,False,False,False,False,False,61,10081.420053439391
396,2018-02-01,ordinateur,Paris,10734.432856732115,Thursday,False,False,False,False,False,60,9553.58384109005
397,2018-02-02,ordinateur,Paris,7325.824883355827,Friday,False,False,False,False,False,59,8187.811063349654
398,2018-02-03,ordinateur,Paris,10005.137443158541,Saturday,True,False,False,False,False,58,7812.059561023342
399,2018-02-04,ordinateur,Paris,9317.005519319195,Sunday,True,False,False,False,False,57,6835.44564654367
400,2018-02-05,ordinateur,Paris,8379.022653772328,Monday,False,False,False,False,False,56,14986.817908032595
401,2018-02-06,ordinateur,Paris,11227.032116293149,Tuesday,False,False,False,False,False,55,11109.681137072304
402,2018-02-07,ordinateur,Paris,9103.25593050299,Wednesday,False,False,False,False,False,54,8102.8523085334045
403,2018-02-08,ordinateur,Paris,7377.83838924221,Thursday,False,False,False,False,False,53,10734.432856732115
404,2018-02-09,ordinateur,Paris,7708.874913325503,Friday,False,False,False,False,False,52,7325.824883355827
405,2018-02-10,ordinateur,Paris,9082.98104460922,Saturday,True,True,False,False,False,51,10005.137443158541
406,2018-02-11,ordinateur,Paris,9772.038087490306,Sunday,True,True,False,False,False,50,9317.005519319195
407,2018-02-12,ordinateur,Paris,7376.453300146734,Monday,False,True,False,False,False,49,8379.022653772328
408,2018-02-13,ordinateur,Paris,9854.7454697616,Tuesday,False,True,False,False,False,48,11227.032116293149
409,2018-02-14,ordinateur,Paris,8760.484624566649,Wednesday,False,True,False,False,False,47,9103.25593050299
410,2018-02-15,ordinateur,Paris,9947.394010674006,Thursday,False,True,False,False,False,46,7377.83838924221
411,2018-02-16,ordinateur,Paris,8620.770307760238,Friday,False,True,False,False,False,45,7708.874913325503
412,2018-02-17,ordinateur,Paris,9775.891776049417,Saturday,True,True,False,True,False,44,9082.98104460922
413,2018-02-18,ordinateur,Paris,7631.584018340998,Sunday,True,True,False,True,False,43,9772.038087490306
414,2018-02-19,ordinateur,Paris,6756.697494235933,Monday,False,True,False,True,False,42,7376.453300146734
415,2018-02-20,ordinateur,Paris,14505.476261613125,Tuesday,False,True,False,True,False,41,9854.7454697616
416,2018-02-21,ordinateur,Paris,6777.307272069865,Wednesday,False,True,False,True,False,40,8760.484624566649
417,2018-02-22,ordinateur,Paris,4844.795477138849,Thursday,False,True,False,True,False,39,9947.394010674006
418,2018-02-23,ordinateur,Paris,6237.971830332157,Friday,False,True,False,True,False,38,8620.770307760238
419,2018-02-24,ordinateur,Paris,9620.750857146024,Saturday,True,True,True,True,False,37,9775.891776049417
420,2018-02-25,ordinateur,Paris,14024.319703788247,Sunday,True,True,True,True,False,36,7631.584018340998
421,2018-02-26,ordinateur,Paris,6472.700141854757,Monday,False,False,True,True,False,35,6756.697494235933
422,2018-02-27,ordinateur,Paris,13034.535516437814,Tuesday,False,False,True,True,False,34,14505.476261613125
423,2018-02-28,ordinateur,Paris,8213.514030532167,Wednesday,False,False,True,True,False,33,6777.307272069865
424,2018-03-01,ordinateur,Paris,11216.72687228728,Thursday,False,False,True,True,False,32,6753.8459562891085
425,2018-03-02,ordinateur,Paris,10554.542086851412,Friday,False,False,True,True,False,31,9594.727796237841
426,2018-03-03,ordinateur,Paris,10540.355557954092,Saturday,True,False,True,True,False,30,7175.272793881941
427,2018-03-04,ordinateur,Paris,10322.624188854976,Sunday,True,False,True,True,False,29,4941.448347681566
428,2018-03-05,ordinateur,Paris,10701.220412168412,Monday,False,False,True,False,False,28,7870.661935448153
429,2018-03-06,ordinateur,Paris,8665.476652426658,Tuesday,False,False,True,False,False,27,6341.313754918955
430,2018-03-07,ordinateur,Paris,7249.596851951559,Wednesday,False,False,True,False,False,26,12455.621496355
431,2018-03-08,ordinateur,Paris,7435.429557395544,Thursday,False,False,True,False,False,25,11216.72687228728
432,2018-03-09,ordinateur,Paris,10693.164724374028,Friday,False,False,True,False,False,24,10554.542086851412
433,2018-03-10,ordinateur,Paris,9015.741056691828,Saturday,True,False,True,False,False,23,10540.355557954092
434,2018-03-11,ordinateur,Paris,14424.17581996337,Sunday,True,False,True,False,False,22,10322.624188854976
435,2018-03-12,ordinateur,Paris,10060.93308433816,Monday,False,False,False,False,False,21,10701.220412168412
436,2018-03-13,ordinateur,Paris,6775.118811470977,Tuesday,False,False,False,False,False,20,8665.476652426658
437,2018-03-14,ordinateur,Paris,13279.292191827324,Wednesday,False,False,False,False,False,19,7249.596851951559
438,2018-03-15,ordinateur,Paris,12680.157335650307,Thursday,False,False,False,False,False,18,7435.429557395544
439,2018-03-16,ordinateur,Paris,9221.870592077252,Friday,False,False,False,False,False,17,10693.164724374028
440,2018-03-17,ordinateur,Paris,5009.4875075981845,Saturday,True,False,False,False,False,16,9015.741056691828
441,2018-03-18,ordinateur,Paris,10614.95814078968,Sunday,True,False,False,False,False,15,14424.17581996337
442,2018-03-19,ordinateur,Paris,9903.451729295535,Monday,False,False,False,False,False,14,10060.93308433816
443,2018-03-20,ordinateur,Paris,9428.429944665035,Tuesday,False,False,False,False,False,13,6775.118811470977
444,2018-03-21,ordinateur,Paris,13369.180242773633,Wednesday,False,False,False,False,False,12,13279.292191827324
445,2018-03-22,ordinateur,Paris,6582.653267257428,Thursday,False,False,False,False,False,11,12680.157335650307
446,2018-03-23,ordinateur,Paris,13347.682601916165,Friday,False,False,False,False,False,10,9221.870592077252
447,2018-03-24,ordinateur,Paris,7516.839493194599,Saturday,True,False,False,False,False,9,5009.4875075981845
448,2018-03-25,ordinateur,Paris,12124.25802064707,Sunday,True,False,False,False,False,8,10614.95814078968
449,2018-03-26,ordinateur,Paris,12339.85040181088,Monday,False,False,False,False,False,7,9903.451729295535
450,2018-03-27,ordinateur,Paris,8917.601403457,Tuesday,False,False,False,False,False,6,9428.429944665035
451,2018-03-28,ordinateur,Paris,7819.754680523895,Wednesday,False,False,False,False,False,5,13369.180242773633
452,2018-03-29,ordinateur,Paris,6904.754621088481,Thursday,False,False,False,False,False,4,6582.653267257428
453,2018-03-30,ordinateur,Paris,13301.289520437444,Friday,False,False,False,False,False,3,13347.682601916165
454,2018-03-31,ordinateur,Paris,5833.522758704156,Saturday,True,False,False,False,False,2,7516.839493194599
455,2018-04-01,ordinateur,Paris,12717.159987126168,Sunday,True,False,False,False,False,1,8109.337469142589
456,2018-04-02,ordinateur,Paris,9568.889190551121,Monday,False,False,False,False,True,0,4721.393188285195
457,2018-04-03,ordinateur,Paris,6812.1493955064725,Tuesday,False,False,False,False,False,28,8197.219541928747
458,2018-04-04,ordinateur,Paris,12892.430102161676,Wednesday,False,False,False,False,False,27,9993.66345978319
459,2018-04-05,ordinateur,Paris,6970.571632735454,Thursday,False,False,False,False,False,26,10339.06089649218
460,2018-04-06,ordinateur,Paris,10395.871702770555,Friday,False,False,False,False,False,25,7249.310977893455
461,2018-04-07,ordinateur,Paris,6461.448604206743,Saturday,True,True,False,False,False,24,7919.658261853132
462,2018-04-08,ordinateur,Paris,9063.438896701378,Sunday,True,True,False,False,False,23,12717.159987126168
463,2018-04-09,ordinateur,Paris,6141.714350649029,Monday,False,True,False,False,False,22,9568.889190551121
464,2018-04-10,ordinateur,Paris,10011.796395015765,Tuesday,False,True,False,False,False,21,6812.1493955064725
465,2018-04-11,ordinateur,Paris,9958.889806907891,Wednesday,False,True,False,False,False,20,12892.430102161676
466,2018-04-12,ordinateur,Paris,9436.914165318365,Thursday,False,True,False,False,False,19,6970.571632735454
467,2018-04-13,ordinateur,Paris,6912.738134597135,Friday,False,True,False,False,False,18,10395.871702770555
468,2018-04-14,ordinateur,Paris,6963.642558058322,Saturday,True,True,False,True,False,17,6461.448604206743
469,2018-04-15,ordinateur,Paris,8813.59875575703,Sunday,True,True,False,True,False,16,9063.438896701378
470,2018-04-16,ordinateur,Paris,11861.42281505242,Monday,False,True,False,True,False,15,6141.714350649029
471,2018-04-17,ordinateur,Paris,5156.0432210698855,Tuesday,False,True,False,True,False,14,10011.796395015765
472,2018-04-18,ordinateur,Paris,7733.304028299775,Wednesday,False,True,False,True,False,13,9958.889806907891
473,2018-04-19,ordinateur,Paris,9360.534725413498,Thursday,False,True,False,True,False,12,9436.914165318365
474,2018-04-20,ordinateur,Paris,11057.030115948808,Friday,False,True,False,True,False,11,6912.738134597135
475,2018-04-21,ordinateur,Paris,11075.538134063303,Saturday,True,True,True,True,False,10,6963.642558058322
476,2018-04-22,ordinateur,Paris,7612.548274257209,Sunday,True,True,True,True,False,9,8813.59875575703
477,2018-04-23,ordinateur,Paris,12906.201842547618,Monday,False,False,True,True,False,8,11861.42281505242
478,2018-04-24,ordinateur,Paris,5993.812004916837,Tuesday,False,False,True,True,False,7,5156.0432210698855
479,2018-04-25,ordinateur,Paris,12109.814617149617,Wednesday,False,False,True,True,False,6,7733.304028299775
480,2018-04-26,ordinateur,Paris,14914.947000666889,Thursday,False,False,True,True,False,5,9360.534725413498
481,2018-04-27,ordinateur,Paris,6052.767225180275,Friday,False,False,True,True,False,4,11057.030115948808
482,2018-04-28,ordinateur,Paris,10457.979118727168,Saturday,True,False,True,True,False,3,11075.538134063303
483,2018-04-29,ordinateur,Paris,5504.34604690644,Sunday,True,False,True,True,False,2,7612.548274257209
484,2018-04-30,ordinateur,Paris,8451.580967030346,Monday,False,False,True,False,False,1,12906.201842547618
485,2018-05-01,ordinateur,Paris,10774.31003840306,Tuesday,False,False,True,False,True,0,13522.577108038877
486,2018-05-02,ordinateur,Paris,9010.104739503402,Wednesday,False,False,True,False,False,6,12060.070336932158
487,2018-05-03,ordinateur,Paris,12490.113980026486,Thursday,False,False,True,False,False,5,9512.337836934996
488,2018-05-04,ordinateur,Paris,8910.646196074547,Friday,False,False,True,False,False,4,6284.565887421355
489,2018-05-05,ordinateur,Paris,10913.259760324612,Saturday,True,False,True,False,False,3,7213.286420582557
490,2018-05-06,ordinateur,Paris,9017.088966718191,Sunday,True,False,True,False,False,2,7635.018140686665
491,2018-05-07,ordinateur,Paris,12431.696382165836,Monday,False,False,False,False,False,1,11291.0554071222
492,2018-05-08,ordinateur,Paris,9286.392995164095,Tuesday,False,False,False,False,True,0,10774.31003840306
493,2018-05-09,ordinateur,Paris,11758.978315327387,Wednesday,False,False,False,False,False,1,9010.104739503402
494,2018-05-10,ordinateur,Paris,8029.5407763806625,Thursday,False,False,False,False,True,0,12490.113980026486
495,2018-05-11,ordinateur,Paris,5045.577249065899,Friday,False,False,False,False,False,10,8910.646196074547
496,2018-05-12,ordinateur,Paris,12990.85428794102,Saturday,True,False,False,False,False,9,10913.259760324612
497,2018-05-13,ordinateur,Paris,8756.88386263284,Sunday,True,False,False,False,False,8,9017.088966718191
498,2018-05-14,ordinateur,Paris,7921.589181919488,Monday,False,False,False,False,False,7,12431.696382165836
499,2018-05-15,ordinateur,Paris,6490.873108595347,Tuesday,False,False,False,False,False,6,9286.392995164095
500,2018-05-16,ordinateur,Paris,7595.230860794942,Wednesday,False,False,False,False,False,5,11758.978315327387
501,2018-05-17,ordinateur,Paris,8299.784403041956,Thursday,False,False,False,False,False,4,8029.5407763806625
502,2018-05-18,ordinateur,Paris,7924.595331190548,Friday,False,False,False,False,False,3,5045.577249065899
503,2018-05-19,ordinateur,Paris,8272.460382679725,Saturday,True,False,False,False,False,2,12990.85428794102
504,2018-05-20,ordinateur,Paris,6742.216963871982,Sunday,True,False,False,False,False,1,8756.88386263284
505,2018-05-21,ordinateur,Paris,11959.045394056317,Monday,False,False,False,False,True,0,7921.589181919488
506,2018-05-22,ordinateur,Paris,7626.544782661114,Tuesday,False,False,False,False,False,53,6490.873108595347
507,2018-05-23,ordinateur,Paris,6130.37135425803,Wednesday,False,False,False,False,False,52,7595.230860794942
508,2018-05-24,ordinateur,Paris,9608.291168980959,Thursday,False,False,False,False,False,51,8299.784403041956
509,2018-05-25,ordinateur,Paris,10114.044264700751,Friday,False,False,False,False,False,50,7924.595331190548
510,2018-05-26,ordinateur,Paris,14127.998648389532,Saturday,True,False,False,False,False,49,8272.460382679725
511,2018-05-27,ordinateur,Paris,5221.521811820592,Sunday,True,False,False,False,False,48,6742.216963871982
512,2018-05-28,ordinateur,Paris,7754.662585213159,Monday,False,False,False,False,False,47,11959.045394056317
513,2018-05-29,ordinateur,Paris,10987.533976372191,Tuesday,False,False,False,False,False,46,7626.544782661114
514,2018-05-30,ordinateur,Paris,8480.255260275999,Wednesday,False,False,False,False,False,45,6130.37135425803
515,2018-05-31,ordinateur,Paris,11475.998913684763,Thursday,False,False,False,False,False,44,9608.291168980959
516,2018-06-01,ordinateur,Paris,10098.741936155862,Friday,False,False,False,False,False,43,10578.265761694389
517,2018-06-02,ordinateur,Paris,9732.472167510135,Saturday,True,False,False,False,False,42,4508.859959050717
518,2018-06-03,ordinateur,Paris,11010.881459416069,Sunday,True,False,False,False,False,41,7709.937908091148
519,2018-06-04,ordinateur,Paris,5774.113361555734,Monday,False,False,False,False,False,40,10219.322482854135
520,2018-06-05,ordinateur,Paris,11813.968849118894,Tuesday,False,False,False,False,False,39,11380.433716531434
521,2018-06-06,ordinateur,Paris,9983.525755084207,Wednesday,False,False,False,False,False,38,8782.587933321318
522,2018-06-07,ordinateur,Paris,6993.911810473165,Thursday,False,False,False,False,False,37,11236.251944147654
523,2018-06-08,ordinateur,Paris,7233.560053142573,Friday,False,False,False,False,False,36,10098.741936155862
524,2018-06-09,ordinateur,Paris,8157.98059823627,Saturday,True,False,False,False,False,35,9732.472167510135
525,2018-06-10,ordinateur,Paris,5084.767688937034,Sunday,True,False,False,False,False,34,11010.881459416069
526,2018-06-11,ordinateur,Paris,12008.031598679216,Monday,False,False,False,False,False,33,5774.113361555734
527,2018-06-12,ordinateur,Paris,8940.044611777717,Tuesday,False,False,False,False,False,32,11813.968849118894
528,2018-06-13,ordinateur,Paris,14836.026778835547,Wednesday,False,False,False,False,False,31,9983.525755084207
529,2018-06-14,ordinateur,Paris,13317.423529858059,Thursday,False,False,False,False,False,30,6993.911810473165
530,2018-06-15,ordinateur,Paris,4690.487784571736,Friday,False,False,False,False,False,29,7233.560053142573
531,2018-06-16,ordinateur,Paris,9711.11075383066,Saturday,True,False,False,False,False,28,8157.98059823627
532,2018-06-17,ordinateur,Paris,10619.059431834208,Sunday,True,False,False,False,False,27,5084.767688937034
533,2018-06-18,ordinateur,Paris,10982.994684709372,Monday,False,False,False,False,False,26,12008.031598679216
534,2018-06-19,ordinateur,Paris,5922.453273949283,Tuesday,False,False,False,False,False,25,8940.044611777717
535,2018-06-20,ordinateur,Paris,14485.554423750054,Wednesday,False,False,False,False,False,24,14836.026778835547
536,2018-06-21,ordinateur,Paris,7290.930721059682,Thursday,False,False,False,False,False,23,13317.423529858059
537,2018-06-22,ordinateur,Paris,7129.48649068236,Friday,False,False,False,False,False,22,4690.487784571736
538,2018-06-23,ordinateur,Paris,8142.032903908606,Saturday,True,False,False,False,False,21,9711.11075383066
539,2018-06-24,ordinateur,Paris,11905.44981838088,Sunday,True,False,False,False,False,20,10619.059431834208
540,2018-06-25,ordinateur,Paris,9918.314263535809,Monday,False,False,False,False,False,19,10982.994684709372
541,2018-06-26,ordinateur,Paris,6904.420832998988,Tuesday,False,False,False,False,False,18,5922.453273949283
542,2018-06-27,ordinateur,Paris,6254.198605732365,Wednesday,False,False,False,False,False,17,14485.554423750054
